index,cluster,formatname,Year
6234,7,RajonRondo,2017
6235,7,DAngeloRussell,2017
6236,7,MarcusSmart,2017
6237,7,IshmaelSmith,2017
6238,7,RodneyStuckey,2017
6239,7,JasonTerry,2017
6240,7,SashaVujacic,2017
6241,7,DionWaiters,2017
6242,7,KembaWalker,2017
6243,7,CJWatson,2017
6244,7,LouWilliams,2017
6245,7,MarcoBelinelli,2018
6246,7,EricBledsoe,2018
6247,7,BogdanBogdanovic,2018
6248,7,DwightBuycks,2018
6249,7,JoseCalderon,2018
6250,7,MarioChalmers,2018
6251,7,JordanClarkson,2018
6252,7,JamalCrawford,2018
6253,7,StephenCurry,2018
6254,7,MalcolmDelaney,2018
6255,7,DeMarDeRozan,2018
6256,7,GoranDragic,2018
6257,7,KrisDunn,2018
6258,7,JawunEvans,2018
6259,7,RaymondFelton,2018
6260,7,DeAaronFox,2018
6261,7,TimFrazier,2018
6262,7,ManuGinobili,2018
6263,7,EricGordon,2018
6264,7,JamesHarden,2018
6265,7,DevinHarris,2018
6266,7,GaryHarris,2018
6267,7,AndrewHarrison,2018
6268,7,JrueHoliday,2018
6269,7,JoeIngles,2018
6270,7,KyrieIrving,2018
6271,7,JarrettJack,2018
6272,7,ReggieJackson,2018
6273,7,MikeJames,2018
6274,7,ShaneLarkin,2018
6275,7,CarisLeVert,2018
6276,7,DamianLillard,2018
6277,7,KyleLowry,2018
6278,7,ShelvinMack,2018
6279,7,FrankMason,2018
6280,7,PatrickMcCaw,2018
6281,7,TJMcConnell,2018
6282,7,PatrickMills,2018
6283,7,DonovanMitchell,2018
6284,7,MalikMonk,2018
6285,7,EmmanuelMudiay,2018
6286,7,ShabazzNapier,2018
6287,7,JameerNelson,2018
6288,7,RaulNeto,2018
6289,7,FrankNtilikina,2018
6290,7,TonyParker,2018
6291,7,ChrisPaul,2018
6292,7,ElfridPayton,2018
6293,7,JJRedick,2018
6294,7,AustinRivers,2018
6295,7,RickyRubio,2018
6296,7,DAngeloRussell,2018
6297,7,WayneSelden,2018
6298,7,KobiSimmons,2018
6299,7,MarcusSmart,2018
6300,7,DennisSmith,2018
6301,7,IshmaelSmith,2018
6302,7,MilosTeodosic,2018
6303,7,JasonTerry,2018
6304,7,FredVanVleet,2018
6305,7,DionWaiters,2018
